,pos_proportion,neg_proportion,tonality,unc_proportion,cons_proportion,lit_proportion,modstrong_proportion,modweak_proportion,fog_index,wordcount,complex_pr,words_ps
248,0.03913894324853229,0.009784735812133072,0.6,0.0019569471624266144,0.007827788649706457,0.005870841487279843,0.0,0.0019569471624266144,21.82184315463004,976.0,0.2817622950819672,26.37837837837838
249,0.04938271604938271,0.007054673721340388,0.75,0.007054673721340388,0.005291005291005291,0.005291005291005291,0.001763668430335097,0.003527336860670194,21.667777777777776,1125.0,0.2604444444444444,28.125
250,0.08928571428571429,0.02142857142857143,0.6129032258064516,0.005357142857142857,0.008928571428571428,0.0035714285714285713,0.0017857142857142857,0.005357142857142857,21.07687157147467,1033.0,0.3117134559535334,21.520833333333332
251,0.028225806451612902,0.04032258064516129,-0.17647058823529413,0.004032258064516129,0.004032258064516129,0.012096774193548387,0.004032258064516129,0.004032258064516129,19.494557133198107,493.0,0.281947261663286,20.541666666666668
252,0.060556464811783964,0.022913256955810146,0.45098039215686275,0.0032733224222585926,0.004909983633387889,0.004909983633387889,0.0016366612111292963,0.0016366612111292963,21.24659746251442,1156.0,0.3044982698961938,22.666666666666668
253,0.054989816700611,0.03054989816700611,0.2857142857142857,0.014256619144602852,0.012219959266802444,0.004073319755600814,0.006109979633401222,0.012219959266802444,21.906843013225995,940.0,0.2936170212765957,25.405405405405407
254,0.06279434850863422,0.018838304552590265,0.5384615384615384,0.004709576138147566,0.006279434850863423,0.0,0.0015698587127158557,0.0015698587127158557,20.96090365448505,1204.0,0.28322259136212624,24.08
255,0.04151838671411625,0.011862396204033215,0.5555555555555556,0.004744958481613286,0.0011862396204033216,0.009489916963226572,0.0035587188612099642,0.0011862396204033216,24.54228473998295,1564.0,0.2877237851662404,32.583333333333336
256,0.035306334371754934,0.014537902388369679,0.4166666666666667,0.005192107995846314,0.0020768431983385254,0.01142263759086189,0.0020768431983385254,0.0020768431983385254,22.56461622210125,2004.0,0.26047904191616766,30.363636363636363
257,0.055449330783938815,0.009560229445506692,0.7058823529411765,0.0019120458891013384,0.0038240917782026767,0.0,0.0019120458891013384,0.0019120458891013384,21.881891891891897,999.0,0.2972972972972973,24.975
258,0.075,0.021875,0.5483870967741935,0.009375,0.003125,0.003125,0.0,0.00625,22.417331352154534,673.0,0.2912332838038633,26.92
259,0.05856832971800434,0.026030368763557483,0.38461538461538464,0.0021691973969631237,0.006507592190889371,0.008676789587852495,0.0,0.0,19.840340769192892,967.0,0.265770423991727,23.023809523809526
260,0.046468401486988845,0.011152416356877323,0.6129032258064516,0.0018587360594795538,0.007434944237918215,0.0055762081784386614,0.0,0.0018587360594795538,21.18651868777542,1114.0,0.2764811490125673,25.318181818181817
261,0.025191675794085433,0.01533406352683461,0.24324324324324326,0.00547645125958379,0.004381161007667032,0.00547645125958379,0.001095290251916758,0.00547645125958379,19.350151843817788,1844.0,0.2532537960954447,23.05
262,0.01691542288557214,0.03980099502487562,-0.40350877192982454,0.006965174129353234,0.005970149253731343,0.011940298507462687,0.0,0.003980099502487562,22.214024545900834,2037.0,0.28375061364752086,27.16
263,0.034782608695652174,0.01217391304347826,0.48148148148148145,0.0017391304347826088,0.0034782608695652175,0.0034782608695652175,0.0,0.0017391304347826088,17.54990997702862,1092.0,0.25366300366300365,18.508474576271187
264,0.026785714285714284,0.029017857142857144,-0.04,0.0033482142857142855,0.002232142857142857,0.013392857142857142,0.0011160714285714285,0.002232142857142857,21.329140652758742,1791.0,0.2618648799553322,27.136363636363637
265,0.015384615384615385,0.029585798816568046,-0.3157894736842105,0.002366863905325444,0.002366863905325444,0.007100591715976331,0.001183431952662722,0.001183431952662722,20.92788142090468,1677.0,0.2570065593321407,26.61904761904762
266,0.05352112676056338,0.010328638497652582,0.6764705882352942,0.007511737089201878,0.004694835680751174,0.0009389671361502347,0.0018779342723004694,0.005633802816901409,22.039794661190967,1948.0,0.30749486652977415,24.35
267,0.046475600309837335,0.008520526723470178,0.6901408450704225,0.003098373353989156,0.0038729666924864447,0.003098373353989156,0.004647560030983733,0.003098373353989156,22.463083067397907,2434.0,0.27855382087099423,28.302325581395348
268,0.061452513966480445,0.004469273743016759,0.864406779661017,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,21.809649547245456,1702.0,0.29494712103407755,25.029411764705884
269,0.060561299852289516,0.0014771048744460858,0.9523809523809523,0.004431314623338257,0.0029542097488921715,0.0029542097488921715,0.007385524372230428,0.0,21.16118918918919,1184.0,0.2922297297297297,23.68
